cik,company_name,ticker,sic_code,year,filing_date,section,sentence,state
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,We face potential liability for environmental contamination at current and former operating sites.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2019,2019-02-17,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,We face potential liability for environmental contamination at current and former operating sites.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,We face potential liability for environmental contamination at current and former operating sites.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,OK
0001075531,Alliance Resource Partners,ALLI,1221,2020,2020-02-06,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,OK
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,We face potential liability for environmental contamination at current and former operating sites.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2015,2015-04-05,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,We have been named as a defendant in lawsuits alleging violations of environmental laws.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,We face potential liability for environmental contamination at current and former operating sites.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,"Our environmental liabilities totaled $125 million as of year-end, primarily for site remediation.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2016,2016-03-08,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,The transition to a lower-carbon economy could reduce demand for our fossil fuel-related products and services.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,"We maintain environmental reserves for remediation obligations, but actual costs may exceed reserved amounts.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,We achieved a 15% reduction in greenhouse gas emissions compared to the prior year baseline.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,We settled an enforcement action with the EPA for $2.3 million related to Clean Water Act violations.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,We are transitioning our energy sourcing toward renewable sources with a goal of 40% by 2030.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2017,2017-03-15,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,Our greenhouse gas emissions are subject to mandatory reporting requirements and potential future carbon pricing regulations.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,Environmental compliance costs have averaged approximately $50 million annually over the past three years.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_1A,Failure to comply with environmental regulations could result in civil or criminal penalties and plant shutdowns.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,Capital expenditures for environmental projects are expected to be approximately $90 million in the coming year.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,We are working cooperatively with regulatory agencies to address outstanding compliance issues.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,We have implemented enhanced monitoring systems to ensure compliance with air quality permits.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2018,2018-03-07,section_7,"During the fiscal year, we invested $85 million in environmental compliance and pollution control equipment.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,Climate-related physical risks such as extreme weather events could disrupt our operations and supply chains.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,We are subject to extensive environmental laws and regulations that may result in significant compliance costs and liabilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,Our operations are subject to the Clean Air Act and we have incurred substantial capital expenditures to comply with emissions standards.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,We are implementing initiatives to reduce our environmental footprint including renewable energy investments and emissions reductions.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,We may be required to obtain or renew environmental permits which could be denied or conditioned in ways that increase costs.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,"Stricter environmental regulations regarding air emissions, water discharges, and waste disposal could increase our operating costs.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,We face potential liability for environmental contamination at current and former operating sites.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,The EPA has identified several of our facilities as potentially responsible parties under CERCLA for hazardous waste cleanup.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_1A,Climate change legislation and regulations could impose significant costs on our operations and reduce demand for our products.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,Our water usage decreased by 8% through conservation initiatives and process improvements.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,We maintain insurance coverage for certain environmental liabilities subject to policy limits and deductibles.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,We received a Notice of Violation from the EPA regarding air quality standards at our Texas facility.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,Third-party environmental audits identified no material compliance gaps at our major facilities.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,Remediation activities are ongoing at five sites with expected completion dates ranging from 2024 to 2028.,AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,"Our facilities reported total Toxic Release Inventory emissions of 12,500 tons for the year.",AL
0001707919,Warrior Met Coal Inc,WARR,1221,2019,2019-03-05,section_7,Sustainability initiatives generated operational cost savings of $12 million during the year.,AL
