registry_id,facility_name,parent_company,sic_code,latitude,longitude,state,city,year,caa_formal_actions,cwa_formal_actions,rcra_formal_actions,total_formal_actions,caa_penalties,cwa_penalties,rcra_penalties,total_penalties,last_action_date
110000000031,Peabody Energy Corp Facility,Peabody Energy Corp,1221,37.3483,-93.144,MO,MOCity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000032,Peabody Energy Corp Refinery #2,Peabody Energy Corp,1221,37.1387,-90.9397,MO,MOCity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000032,Peabody Energy Corp Refinery #2,Peabody Energy Corp,1221,37.1387,-90.9397,MO,MOCity2,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000032,Peabody Energy Corp Refinery #2,Peabody Energy Corp,1221,37.1387,-90.9397,MO,MOCity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000032,Peabody Energy Corp Refinery #2,Peabody Energy Corp,1221,37.1387,-90.9397,MO,MOCity2,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000032,Peabody Energy Corp Refinery #2,Peabody Energy Corp,1221,37.1387,-90.9397,MO,MOCity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000033,Peabody Energy Corp Operations Center #3,Peabody Energy Corp,1221,38.4355,-90.5099,MO,MOCity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000033,Peabody Energy Corp Operations Center #3,Peabody Energy Corp,1221,38.4355,-90.5099,MO,MOCity3,2016,2,0,0,2,8721.28,0.0,0.0,8721.28,2016-09-23
110000000033,Peabody Energy Corp Operations Center #3,Peabody Energy Corp,1221,38.4355,-90.5099,MO,MOCity3,2017,0,0,1,1,0.0,0.0,37740.58,37740.58,2017-06-23
110000000033,Peabody Energy Corp Operations Center #3,Peabody Energy Corp,1221,38.4355,-90.5099,MO,MOCity3,2018,1,0,0,1,93494.12,0.0,0.0,93494.12,2018-12-25
110000000033,Peabody Energy Corp Operations Center #3,Peabody Energy Corp,1221,38.4355,-90.5099,MO,MOCity3,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000033,Peabody Energy Corp Operations Center #3,Peabody Energy Corp,1221,38.4355,-90.5099,MO,MOCity3,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000034,Arch Resources Inc Refinery,Arch Resources Inc,1221,40.1128,-91.2452,MO,MOCity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000034,Arch Resources Inc Refinery,Arch Resources Inc,1221,40.1128,-91.2452,MO,MOCity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000034,Arch Resources Inc Refinery,Arch Resources Inc,1221,40.1128,-91.2452,MO,MOCity1,2017,1,0,0,1,27545.61,0.0,0.0,27545.61,2017-01-01
110000000034,Arch Resources Inc Refinery,Arch Resources Inc,1221,40.1128,-91.2452,MO,MOCity1,2018,1,0,1,2,32425.67,0.0,2203.48,34629.15,2018-07-24
110000000034,Arch Resources Inc Refinery,Arch Resources Inc,1221,40.1128,-91.2452,MO,MOCity1,2019,0,0,1,1,0.0,0.0,28365.59,28365.59,2019-08-04
110000000034,Arch Resources Inc Refinery,Arch Resources Inc,1221,40.1128,-91.2452,MO,MOCity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000035,Arch Resources Inc Operations Center #2,Arch Resources Inc,1221,39.7601,-93.0573,MO,MOCity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000035,Arch Resources Inc Operations Center #2,Arch Resources Inc,1221,39.7601,-93.0573,MO,MOCity2,2016,2,0,0,2,49196.49,0.0,0.0,49196.49,2016-06-26
110000000035,Arch Resources Inc Operations Center #2,Arch Resources Inc,1221,39.7601,-93.0573,MO,MOCity2,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000035,Arch Resources Inc Operations Center #2,Arch Resources Inc,1221,39.7601,-93.0573,MO,MOCity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000035,Arch Resources Inc Operations Center #2,Arch Resources Inc,1221,39.7601,-93.0573,MO,MOCity2,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000035,Arch Resources Inc Operations Center #2,Arch Resources Inc,1221,39.7601,-93.0573,MO,MOCity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000036,Arch Resources Inc Refinery #3,Arch Resources Inc,1221,37.4427,-91.2454,MO,MOCity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000036,Arch Resources Inc Refinery #3,Arch Resources Inc,1221,37.4427,-91.2454,MO,MOCity3,2016,1,0,0,1,59493.66,0.0,0.0,59493.66,2016-05-30
110000000036,Arch Resources Inc Refinery #3,Arch Resources Inc,1221,37.4427,-91.2454,MO,MOCity3,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000036,Arch Resources Inc Refinery #3,Arch Resources Inc,1221,37.4427,-91.2454,MO,MOCity3,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000036,Arch Resources Inc Refinery #3,Arch Resources Inc,1221,37.4427,-91.2454,MO,MOCity3,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000037,Arch Resources Inc Refinery #4,Arch Resources Inc,1221,38.0768,-90.7072,MO,MOCity4,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000037,Arch Resources Inc Refinery #4,Arch Resources Inc,1221,38.0768,-90.7072,MO,MOCity4,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000037,Arch Resources Inc Refinery #4,Arch Resources Inc,1221,38.0768,-90.7072,MO,MOCity4,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000037,Arch Resources Inc Refinery #4,Arch Resources Inc,1221,38.0768,-90.7072,MO,MOCity4,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000037,Arch Resources Inc Refinery #4,Arch Resources Inc,1221,38.0768,-90.7072,MO,MOCity4,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000037,Arch Resources Inc Refinery #4,Arch Resources Inc,1221,38.0768,-90.7072,MO,MOCity4,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000038,Alliance Resource Partners Refinery,Alliance Resource Partners,1221,36.4042,-95.8289,OK,OKCity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000038,Alliance Resource Partners Refinery,Alliance Resource Partners,1221,36.4042,-95.8289,OK,OKCity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000038,Alliance Resource Partners Refinery,Alliance Resource Partners,1221,36.4042,-95.8289,OK,OKCity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000038,Alliance Resource Partners Refinery,Alliance Resource Partners,1221,36.4042,-95.8289,OK,OKCity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000038,Alliance Resource Partners Refinery,Alliance Resource Partners,1221,36.4042,-95.8289,OK,OKCity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000038,Alliance Resource Partners Refinery,Alliance Resource Partners,1221,36.4042,-95.8289,OK,OKCity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000039,Warrior Met Coal Inc Manufacturing Site,Warrior Met Coal Inc,1221,33.9137,-88.0178,AL,ALCity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000039,Warrior Met Coal Inc Manufacturing Site,Warrior Met Coal Inc,1221,33.9137,-88.0178,AL,ALCity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000039,Warrior Met Coal Inc Manufacturing Site,Warrior Met Coal Inc,1221,33.9137,-88.0178,AL,ALCity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000039,Warrior Met Coal Inc Manufacturing Site,Warrior Met Coal Inc,1221,33.9137,-88.0178,AL,ALCity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000039,Warrior Met Coal Inc Manufacturing Site,Warrior Met Coal Inc,1221,33.9137,-88.0178,AL,ALCity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000040,Warrior Met Coal Inc Plant #2,Warrior Met Coal Inc,1221,31.5377,-86.7099,AL,ALCity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000040,Warrior Met Coal Inc Plant #2,Warrior Met Coal Inc,1221,31.5377,-86.7099,AL,ALCity2,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000040,Warrior Met Coal Inc Plant #2,Warrior Met Coal Inc,1221,31.5377,-86.7099,AL,ALCity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000040,Warrior Met Coal Inc Plant #2,Warrior Met Coal Inc,1221,31.5377,-86.7099,AL,ALCity2,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000040,Warrior Met Coal Inc Plant #2,Warrior Met Coal Inc,1221,31.5377,-86.7099,AL,ALCity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000041,Warrior Met Coal Inc Refinery #3,Warrior Met Coal Inc,1221,33.768,-88.4909,AL,ALCity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000041,Warrior Met Coal Inc Refinery #3,Warrior Met Coal Inc,1221,33.768,-88.4909,AL,ALCity3,2016,1,0,0,1,4097.11,0.0,0.0,4097.11,2016-10-11
110000000041,Warrior Met Coal Inc Refinery #3,Warrior Met Coal Inc,1221,33.768,-88.4909,AL,ALCity3,2018,2,1,0,3,164915.98,173558.76,0.0,338474.74,2018-11-16
110000000041,Warrior Met Coal Inc Refinery #3,Warrior Met Coal Inc,1221,33.768,-88.4909,AL,ALCity3,2020,0,1,0,1,0.0,4223.06,0.0,4223.06,2020-01-15
110000000042,Compass Minerals Intl Manufacturing Site,Compass Minerals Intl,1474,38.0039,-97.3748,KS,KSCity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000042,Compass Minerals Intl Manufacturing Site,Compass Minerals Intl,1474,38.0039,-97.3748,KS,KSCity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000042,Compass Minerals Intl Manufacturing Site,Compass Minerals Intl,1474,38.0039,-97.3748,KS,KSCity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000042,Compass Minerals Intl Manufacturing Site,Compass Minerals Intl,1474,38.0039,-97.3748,KS,KSCity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000042,Compass Minerals Intl Manufacturing Site,Compass Minerals Intl,1474,38.0039,-97.3748,KS,KSCity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000043,Compass Minerals Intl Facility #2,Compass Minerals Intl,1474,36.9336,-96.8963,KS,KSCity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000043,Compass Minerals Intl Facility #2,Compass Minerals Intl,1474,36.9336,-96.8963,KS,KSCity2,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000043,Compass Minerals Intl Facility #2,Compass Minerals Intl,1474,36.9336,-96.8963,KS,KSCity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000043,Compass Minerals Intl Facility #2,Compass Minerals Intl,1474,36.9336,-96.8963,KS,KSCity2,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000044,Compass Minerals Intl Refinery #3,Compass Minerals Intl,1474,39.4825,-96.4175,KS,KSCity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000044,Compass Minerals Intl Refinery #3,Compass Minerals Intl,1474,39.4825,-96.4175,KS,KSCity3,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000044,Compass Minerals Intl Refinery #3,Compass Minerals Intl,1474,39.4825,-96.4175,KS,KSCity3,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000044,Compass Minerals Intl Refinery #3,Compass Minerals Intl,1474,39.4825,-96.4175,KS,KSCity3,2018,0,1,0,1,0.0,26394.87,0.0,26394.87,2018-05-01
110000000044,Compass Minerals Intl Refinery #3,Compass Minerals Intl,1474,39.4825,-96.4175,KS,KSCity3,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000045,Materion Corporation Plant,Materion Corporation,1000,41.7458,-82.8522,OH,OHCity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000045,Materion Corporation Plant,Materion Corporation,1000,41.7458,-82.8522,OH,OHCity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000045,Materion Corporation Plant,Materion Corporation,1000,41.7458,-82.8522,OH,OHCity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000045,Materion Corporation Plant,Materion Corporation,1000,41.7458,-82.8522,OH,OHCity1,2019,1,0,0,1,4968.53,0.0,0.0,4968.53,2019-12-04
110000000045,Materion Corporation Plant,Materion Corporation,1000,41.7458,-82.8522,OH,OHCity1,2020,0,0,1,1,0.0,0.0,3537.78,3537.78,2020-08-01
110000000046,Materion Corporation Plant #2,Materion Corporation,1000,42.0825,-84.5255,OH,OHCity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000046,Materion Corporation Plant #2,Materion Corporation,1000,42.0825,-84.5255,OH,OHCity2,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000046,Materion Corporation Plant #2,Materion Corporation,1000,42.0825,-84.5255,OH,OHCity2,2017,1,0,0,1,20729.06,0.0,0.0,20729.06,2017-07-25
110000000046,Materion Corporation Plant #2,Materion Corporation,1000,42.0825,-84.5255,OH,OHCity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000046,Materion Corporation Plant #2,Materion Corporation,1000,42.0825,-84.5255,OH,OHCity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000047,Materion Corporation Refinery #3,Materion Corporation,1000,38.8193,-83.8282,OH,OHCity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000047,Materion Corporation Refinery #3,Materion Corporation,1000,38.8193,-83.8282,OH,OHCity3,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000047,Materion Corporation Refinery #3,Materion Corporation,1000,38.8193,-83.8282,OH,OHCity3,2017,1,0,0,1,107817.23,0.0,0.0,107817.23,2017-12-25
110000000047,Materion Corporation Refinery #3,Materion Corporation,1000,38.8193,-83.8282,OH,OHCity3,2018,0,0,1,1,0.0,0.0,116326.06,116326.06,2018-06-05
110000000047,Materion Corporation Refinery #3,Materion Corporation,1000,38.8193,-83.8282,OH,OHCity3,2019,0,0,1,1,0.0,0.0,195.96,195.96,2019-12-26
110000000047,Materion Corporation Refinery #3,Materion Corporation,1000,38.8193,-83.8282,OH,OHCity3,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000048,Materion Corporation Refinery #4,Materion Corporation,1000,39.2621,-84.0157,OH,OHCity4,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000048,Materion Corporation Refinery #4,Materion Corporation,1000,39.2621,-84.0157,OH,OHCity4,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000048,Materion Corporation Refinery #4,Materion Corporation,1000,39.2621,-84.0157,OH,OHCity4,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000048,Materion Corporation Refinery #4,Materion Corporation,1000,39.2621,-84.0157,OH,OHCity4,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000048,Materion Corporation Refinery #4,Materion Corporation,1000,39.2621,-84.0157,OH,OHCity4,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000049,Kaiser Aluminum Corp Manufacturing Site,Kaiser Aluminum Corp,1000,34.7723,-119.7987,CA,CACity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000049,Kaiser Aluminum Corp Manufacturing Site,Kaiser Aluminum Corp,1000,34.7723,-119.7987,CA,CACity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000049,Kaiser Aluminum Corp Manufacturing Site,Kaiser Aluminum Corp,1000,34.7723,-119.7987,CA,CACity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000049,Kaiser Aluminum Corp Manufacturing Site,Kaiser Aluminum Corp,1000,34.7723,-119.7987,CA,CACity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000049,Kaiser Aluminum Corp Manufacturing Site,Kaiser Aluminum Corp,1000,34.7723,-119.7987,CA,CACity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000049,Kaiser Aluminum Corp Manufacturing Site,Kaiser Aluminum Corp,1000,34.7723,-119.7987,CA,CACity1,2020,1,2,1,4,157214.48,812.29,26226.48,184253.25,2020-09-14
110000000050,Kaiser Aluminum Corp Refinery #2,Kaiser Aluminum Corp,1000,36.8976,-119.0365,CA,CACity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000050,Kaiser Aluminum Corp Refinery #2,Kaiser Aluminum Corp,1000,36.8976,-119.0365,CA,CACity2,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000050,Kaiser Aluminum Corp Refinery #2,Kaiser Aluminum Corp,1000,36.8976,-119.0365,CA,CACity2,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000050,Kaiser Aluminum Corp Refinery #2,Kaiser Aluminum Corp,1000,36.8976,-119.0365,CA,CACity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000050,Kaiser Aluminum Corp Refinery #2,Kaiser Aluminum Corp,1000,36.8976,-119.0365,CA,CACity2,2019,1,0,0,1,14599.53,0.0,0.0,14599.53,2019-10-16
110000000050,Kaiser Aluminum Corp Refinery #2,Kaiser Aluminum Corp,1000,36.8976,-119.0365,CA,CACity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000051,Kaiser Aluminum Corp Refinery #3,Kaiser Aluminum Corp,1000,35.11,-119.2581,CA,CACity3,2015,0,0,1,1,0.0,0.0,61103.53,61103.53,2015-06-01
110000000051,Kaiser Aluminum Corp Refinery #3,Kaiser Aluminum Corp,1000,35.11,-119.2581,CA,CACity3,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000051,Kaiser Aluminum Corp Refinery #3,Kaiser Aluminum Corp,1000,35.11,-119.2581,CA,CACity3,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000051,Kaiser Aluminum Corp Refinery #3,Kaiser Aluminum Corp,1000,35.11,-119.2581,CA,CACity3,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000052,Century Aluminum Company Plant,Century Aluminum Company,1000,42.1546,-89.3646,IL,ILCity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000052,Century Aluminum Company Plant,Century Aluminum Company,1000,42.1546,-89.3646,IL,ILCity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000052,Century Aluminum Company Plant,Century Aluminum Company,1000,42.1546,-89.3646,IL,ILCity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000052,Century Aluminum Company Plant,Century Aluminum Company,1000,42.1546,-89.3646,IL,ILCity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000052,Century Aluminum Company Plant,Century Aluminum Company,1000,42.1546,-89.3646,IL,ILCity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000053,Century Aluminum Company Refinery #2,Century Aluminum Company,1000,40.783,-89.8623,IL,ILCity2,2015,0,1,0,1,0.0,1186.35,0.0,1186.35,2015-06-26
110000000053,Century Aluminum Company Refinery #2,Century Aluminum Company,1000,40.783,-89.8623,IL,ILCity2,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000053,Century Aluminum Company Refinery #2,Century Aluminum Company,1000,40.783,-89.8623,IL,ILCity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000053,Century Aluminum Company Refinery #2,Century Aluminum Company,1000,40.783,-89.8623,IL,ILCity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000054,Century Aluminum Company Refinery #3,Century Aluminum Company,1000,41.2881,-88.7583,IL,ILCity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000054,Century Aluminum Company Refinery #3,Century Aluminum Company,1000,41.2881,-88.7583,IL,ILCity3,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000054,Century Aluminum Company Refinery #3,Century Aluminum Company,1000,41.2881,-88.7583,IL,ILCity3,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000054,Century Aluminum Company Refinery #3,Century Aluminum Company,1000,41.2881,-88.7583,IL,ILCity3,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000054,Century Aluminum Company Refinery #3,Century Aluminum Company,1000,41.2881,-88.7583,IL,ILCity3,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000054,Century Aluminum Company Refinery #3,Century Aluminum Company,1000,41.2881,-88.7583,IL,ILCity3,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000055,Dow Inc Manufacturing Site,Dow Inc,2821,43.0013,-87.5595,MI,MICity1,2015,1,0,1,2,2894.96,0.0,2171.37,5066.33,2015-12-11
110000000055,Dow Inc Manufacturing Site,Dow Inc,2821,43.0013,-87.5595,MI,MICity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000055,Dow Inc Manufacturing Site,Dow Inc,2821,43.0013,-87.5595,MI,MICity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000055,Dow Inc Manufacturing Site,Dow Inc,2821,43.0013,-87.5595,MI,MICity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000055,Dow Inc Manufacturing Site,Dow Inc,2821,43.0013,-87.5595,MI,MICity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000055,Dow Inc Manufacturing Site,Dow Inc,2821,43.0013,-87.5595,MI,MICity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000056,Dow Inc Manufacturing Site #2,Dow Inc,2821,44.8285,-85.5859,MI,MICity2,2015,1,0,0,1,39422.34,0.0,0.0,39422.34,2015-03-26
110000000056,Dow Inc Manufacturing Site #2,Dow Inc,2821,44.8285,-85.5859,MI,MICity2,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000056,Dow Inc Manufacturing Site #2,Dow Inc,2821,44.8285,-85.5859,MI,MICity2,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000056,Dow Inc Manufacturing Site #2,Dow Inc,2821,44.8285,-85.5859,MI,MICity2,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000056,Dow Inc Manufacturing Site #2,Dow Inc,2821,44.8285,-85.5859,MI,MICity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000057,Dow Inc Manufacturing Site #3,Dow Inc,2821,46.2673,-86.5356,MI,MICity3,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000057,Dow Inc Manufacturing Site #3,Dow Inc,2821,46.2673,-86.5356,MI,MICity3,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000057,Dow Inc Manufacturing Site #3,Dow Inc,2821,46.2673,-86.5356,MI,MICity3,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000057,Dow Inc Manufacturing Site #3,Dow Inc,2821,46.2673,-86.5356,MI,MICity3,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000057,Dow Inc Manufacturing Site #3,Dow Inc,2821,46.2673,-86.5356,MI,MICity3,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000058,Dow Inc Operations Center #4,Dow Inc,2821,45.7278,-84.8632,MI,MICity4,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000058,Dow Inc Operations Center #4,Dow Inc,2821,45.7278,-84.8632,MI,MICity4,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000058,Dow Inc Operations Center #4,Dow Inc,2821,45.7278,-84.8632,MI,MICity4,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000058,Dow Inc Operations Center #4,Dow Inc,2821,45.7278,-84.8632,MI,MICity4,2018,1,0,0,1,1212818.5,0.0,0.0,1212818.5,2018-04-15
110000000058,Dow Inc Operations Center #4,Dow Inc,2821,45.7278,-84.8632,MI,MICity4,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000058,Dow Inc Operations Center #4,Dow Inc,2821,45.7278,-84.8632,MI,MICity4,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000059,DuPont de Nemours Inc Operations Center,DuPont de Nemours Inc,2800,38.0581,-76.9975,DE,DECity1,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000059,DuPont de Nemours Inc Operations Center,DuPont de Nemours Inc,2800,38.0581,-76.9975,DE,DECity1,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000059,DuPont de Nemours Inc Operations Center,DuPont de Nemours Inc,2800,38.0581,-76.9975,DE,DECity1,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000059,DuPont de Nemours Inc Operations Center,DuPont de Nemours Inc,2800,38.0581,-76.9975,DE,DECity1,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000059,DuPont de Nemours Inc Operations Center,DuPont de Nemours Inc,2800,38.0581,-76.9975,DE,DECity1,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000059,DuPont de Nemours Inc Operations Center,DuPont de Nemours Inc,2800,38.0581,-76.9975,DE,DECity1,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000060,DuPont de Nemours Inc Operations Center #2,DuPont de Nemours Inc,2800,39.1611,-77.267,DE,DECity2,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000060,DuPont de Nemours Inc Operations Center #2,DuPont de Nemours Inc,2800,39.1611,-77.267,DE,DECity2,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000060,DuPont de Nemours Inc Operations Center #2,DuPont de Nemours Inc,2800,39.1611,-77.267,DE,DECity2,2017,1,0,0,1,32915.21,0.0,0.0,32915.21,2017-07-03
110000000060,DuPont de Nemours Inc Operations Center #2,DuPont de Nemours Inc,2800,39.1611,-77.267,DE,DECity2,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000060,DuPont de Nemours Inc Operations Center #2,DuPont de Nemours Inc,2800,39.1611,-77.267,DE,DECity2,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000061,DuPont de Nemours Inc Refinery #3,DuPont de Nemours Inc,2800,39.4181,-76.4246,DE,DECity3,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000061,DuPont de Nemours Inc Refinery #3,DuPont de Nemours Inc,2800,39.4181,-76.4246,DE,DECity3,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000061,DuPont de Nemours Inc Refinery #3,DuPont de Nemours Inc,2800,39.4181,-76.4246,DE,DECity3,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000061,DuPont de Nemours Inc Refinery #3,DuPont de Nemours Inc,2800,39.4181,-76.4246,DE,DECity3,2019,0,2,0,2,0.0,16343.44,0.0,16343.44,2019-02-15
110000000061,DuPont de Nemours Inc Refinery #3,DuPont de Nemours Inc,2800,39.4181,-76.4246,DE,DECity3,2020,0,0,0,0,0.0,0.0,0.0,0.0,
110000000062,DuPont de Nemours Inc Plant #4,DuPont de Nemours Inc,2800,40.1849,-76.5784,DE,DECity4,2015,0,0,0,0,0.0,0.0,0.0,0.0,
110000000062,DuPont de Nemours Inc Plant #4,DuPont de Nemours Inc,2800,40.1849,-76.5784,DE,DECity4,2016,0,0,0,0,0.0,0.0,0.0,0.0,
110000000062,DuPont de Nemours Inc Plant #4,DuPont de Nemours Inc,2800,40.1849,-76.5784,DE,DECity4,2017,0,0,0,0,0.0,0.0,0.0,0.0,
110000000062,DuPont de Nemours Inc Plant #4,DuPont de Nemours Inc,2800,40.1849,-76.5784,DE,DECity4,2018,0,0,0,0,0.0,0.0,0.0,0.0,
110000000062,DuPont de Nemours Inc Plant #4,DuPont de Nemours Inc,2800,40.1849,-76.5784,DE,DECity4,2019,0,0,0,0,0.0,0.0,0.0,0.0,
110000000062,DuPont de Nemours Inc Plant #4,DuPont de Nemours Inc,2800,40.1849,-76.5784,DE,DECity4,2020,0,0,0,0,0.0,0.0,0.0,0.0,
